sample_id,phi_prediction,phi_response,oracle_model_to_route
grade-school-math.dev.3702,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires a calculation to determine the savings Janet would make by choosing the cheaper purple tiles over the more expensive turquoise ones for",zero-one-ai/Yi-34B-Chat
hellaswag.val.6662,meta/code-llama-instruct-34b-chat,A) Spray the solution all over your tub and scrub with a long handled bathtub cleaning tool which you can buy almost anywhere cleaning supplies are sold. Here are some other items you might want to help you clean.,mistralai/mistral-7b-chat
grade-school-math.dev.5353,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires solving a simple algebraic equation to find the number of kittens in the pet shop. The gpt-4-1106-preview",meta/code-llama-instruct-34b-chat
grade-school-math.dev.7313,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires a calculation to determine the total amount of velvet needed for 6 cloaks and 12 hats. The gpt-4-1",meta/code-llama-instruct-34b-chat
mmlu-high-school-biology.val.90,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.73,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The correct answer is likely to be based on the legal principle of negligence and the concept of duty of care. The pedestrian, acting as a Good",mistralai/mixtral-8x7b-chat
mmlu-business-ethics.val.77,meta/code-llama-instruct-34b-chat,"meta/code-llama-instruct-34b-chat

Reasoning: The UN Global Compact covers principles related to labor, human rights, and anti-corruption. Commercial performance is not directly covered by",WizardLM/WizardLM-13B-V1.2
hellaswag.val.7889,meta/code-llama-instruct-34b-chat,"C) [step] Take a clean saucepan and fill the saucepan with room temperature water to at least half of the pan. [title] Place the saucepan on the stove.
gpt-4-11",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.715,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires calculating the profit from selling bracelets, which involves basic arithmetic (cost price, selling price, and quantity). The model with the highest",mistralai/mistral-7b-chat
mmlu-jurisprudence.val.67,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The most persuasive argument against the 'fair play' argument in support of a duty to obey the law would likely be that the law is irrational",mistralai/mistral-7b-chat
hellaswag.val.2580,gpt-4-1106-preview,"meta/code-llama-instruct-34b-chat

Reasoning: The prompt describes a process of laying carpet over hardwood floors, which involves using tools and adhesive. The most relevant action",gpt-4-1106-preview
grade-school-math.dev.5091,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires a calculation of the total amount of frosting needed for various baked goods, which is a straightforward math problem. The gpt-4-",mistralai/mistral-7b-chat
grade-school-math.dev.7398,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8841,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-college-mathematics.val.52,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The weakest condition sufficient to ensure the compactness of T, given that f is a function from a compact space S onto T, is that f is continuous.",mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.1513,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
hellaswag.val.6403,meta/code-llama-instruct-34b-chat,"D) Using a wooden fork, mix all the liquids together until you have a runny gravy that's like a broth; it should be thick but clean. [substeps] It's important to stir all the liquids",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.1515,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires a simple arithmetic calculation based on the given relationships between the weights of Billy, Brad, and Carl. The correctness and cost values indicate that all models",WizardLM/WizardLM-13B-V1.2
hellaswag.val.8810,mistralai/mixtral-8x7b-chat,"A)

Reasoning: Model A provides relevant information for the step of choosing paper for decoupage shoes, which aligns with the prompt's instruction. The other models do not offer specific guidance related to the step of selecting",mistralai/mistral-7b-chat
mmlu-professional-law.val.1365,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.9743,WizardLM/WizardLM-13B-V1.2,A) Begin by identifying the reason you don't have a job or why you don't make enough to pay child support: [substeps] Medical illness disability layoff imprisonment other reason [title] Get medical records.,mistralai/mistral-7b-chat
hellaswag.val.4227,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.3650,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires a calculation to determine the final price of a television after a discount and comparison with Martin's budget. The gpt-4-11",meta/llama-2-70b-chat
grade-school-math.dev.7183,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires a simple division calculation to determine how far the train can travel with the remaining coal. The gpt-4-1106-preview model",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.2573,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires solving a math problem involving multiplication and addition, which the gpt-4-1106-preview model is capable of handling with high correct",WizardLM/WizardLM-13B-V1.2
hellaswag.val.1662,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: Since the prompt describes a scene where a man is likely to perform with his violin in an airport setting, the most suitable model would be the one that can",WizardLM/WizardLM-13B-V1.2
mmlu-miscellaneous.val.235,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt is asking for a factual piece of information that is well-known and has a definitive answer. The correct answer is:

D) through",WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2161,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt requires a simple arithmetic calculation to determine Renata's final amount of money. The gpt-4-1106-preview model has the",claude-instant-v1
hellaswag.val.5410,mistralai/mixtral-8x7b-chat,"B) [title] Buy five to seven-ounce packs of bubble bars. [step] If you buy these packs take some time to set a budget, at least one-and be aware of what you are going to charge",mistralai/mistral-7b-chat
hellaswag.val.551,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt describes a sequence of actions related to baking, specifically the process of preparing cookie dough and placing it on a baking sheet. The most relevant",mistralai/mixtral-8x7b-chat
mmlu-high-school-geography.val.58,meta/code-llama-instruct-34b-chat,"gpt-4-1106-preview

Reasoning: The prompt asks for the best description of the process of invasion and succession, which involves migration. The most accurate description among the options provided is:

B)",WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1203,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.867,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The prompt describes a scenario involving lawn care, specifically mowing the grass. The most relevant and correct continuation of this activity would be related to mow",zero-one-ai/Yi-34B-Chat
