sample_id,phi_prediction,phi_response,oracle_model_to_route
arc-challenge.test.577,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.608,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1039,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.560,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.854,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.693,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.392,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1095,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1063,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.427,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.1059,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.858,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.926,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.231,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.765,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1171,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.214,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.565,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.77,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.701,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1116,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.67,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.654,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.460,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.455,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.604,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.val.69,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.314,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.365,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.147,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.48,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
arc-challenge.test.994,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.159,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.655,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.913,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.407,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.320,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.248,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.val.66,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.36,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.711,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.909,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.342,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.394,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1143,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.204,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.106,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.531,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.val.251,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.1019,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.379,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.164,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1140,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
arc-challenge.test.64,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.192,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.965,gpt-4-1106-preview,gpt-4-1106-preview,meta/code-llama-instruct-34b-chat
arc-challenge.test.731,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.97,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
arc-challenge.test.59,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.25,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.271,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1169,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.916,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.289,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.1078,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.466,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
arc-challenge.test.628,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.119,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.218,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.923,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.986,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.409,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.3,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.853,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.37,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.343,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.316,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1148,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.382,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat
arc-challenge.val.222,gpt-4-1106-preview,gpt-4-1106-preview,meta/code-llama-instruct-34b-chat
arc-challenge.test.1153,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.2,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.281,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.846,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.76,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.75,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.732,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.932,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.302,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.322,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.224,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.88,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.55,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.61,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.354,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.143,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.1014,mistralai/mistral-7b-chat,A) the color of light bulb they use,mistralai/mistral-7b-chat
arc-challenge.val.261,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.399,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.959,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.281,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1139,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.691,mistralai/mixtral-8x7b-chat,"A) esophagus, stomach, intestines",mistralai/mistral-7b-chat
arc-challenge.val.62,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.175,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.152,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.285,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.74,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.570,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.815,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.72,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.40,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1029,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.275,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.403,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.621,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.155,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1164,gpt-4-1106-preview,D) A crushed sugar cube is added and the water is stirred.,mistralai/mixtral-8x7b-chat
arc-challenge.test.393,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.165,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
arc-challenge.test.629,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
arc-challenge.test.1111,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.785,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.17,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.980,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.65,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.136,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.725,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.779,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.906,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.71,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.816,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1156,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.243,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.978,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.447,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.767,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.830,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.499,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.37,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.786,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.563,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.225,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.408,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.182,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.847,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.180,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.103,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
arc-challenge.test.515,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.665,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.771,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.707,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1145,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.698,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.948,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.826,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
arc-challenge.test.319,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.564,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.194,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.249,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.231,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.272,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1000,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.851,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.506,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.val.148,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.125,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.605,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.185,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.684,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
arc-challenge.val.68,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.689,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.764,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.val.134,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.436,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.30,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.535,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.1042,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.56,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.709,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.117,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.979,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.390,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.298,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.49,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.917,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.test.1104,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.626,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1052,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.456,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
arc-challenge.test.1012,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1131,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.val.48,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.val.282,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
arc-challenge.val.235,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.372,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.533,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1115,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.797,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.997,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.772,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.1031,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
arc-challenge.test.90,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.687,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
