sample_id,phi_prediction,phi_response,oracle_model_to_route
hellaswag.val.551,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
hellaswag.val.867,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.7802,WizardLM/WizardLM-13B-V1.2,"B) If you\'re unable to find these items in store, you can order everything you need online. [title] Slide your silver bead on the headpin.

The correct model is ""B"" because it directly addresses the",zero-one-ai/Yi-34B-Chat
hellaswag.val.6944,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
hellaswag.val.2947,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.3806,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.9260,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.3234,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
hellaswag.val.5038,mistralai/mistral-7b-chat,"B) [substeps] Fabric shoes or flat sandals work best for skirts and dresses. Soft shoes and low heels balance out your look by minimizing lines and wrinkles in your feet, creating a",zero-one-ai/Yi-34B-Chat
hellaswag.val.3283,gpt-4-1106-preview,gpt-4-1106-preview,meta/llama-2-70b-chat
hellaswag.val.1801,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.5145,mistralai/mistral-7b-chat,"B) You will need an estimated 1 tablespoon (14. 8 ml) of dry lavender for this recipe.
Answer: mistralai/mistral-7b-chat",zero-one-ai/Yi-34B-Chat
hellaswag.val.3321,mistralai/mistral-7b-chat,A),mistralai/mistral-7b-chat
hellaswag.val.6136,mistralai/mistral-7b-chat,"C) [title] If your supplier doesn't know, this could be an indicator of poor quality and you should try another supplier. [step] Tilapia have a lightweight, aerodynamic form that allows them to",zero-one-ai/Yi-34B-Chat
hellaswag.val.2065,gpt-4-1106-preview,gpt-4-1106-preview,gpt-4-1106-preview
hellaswag.val.5815,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.5922,mistralai/mistral-7b-chat,"C) [title] When taking notes, do not copy word for word, that is plagiarism! [step] You will not get credit for doing that. Use a maximum of three to five words and document the web address and page",zero-one-ai/Yi-34B-Chat
hellaswag.val.1654,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.1740,gpt-4-1106-preview,gpt-4-1106-preview,meta/llama-2-70b-chat
hellaswag.val.1813,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.501,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.7848,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.7409,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,gpt-3.5-turbo-1106
hellaswag.val.3592,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.3009,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.2498,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.10012,mistralai/mistral-7b-chat,"A) [title] Present the soccer ball to your child on a special day, maybe their birthday. [step] This will help your child to associate it with a fun occasion, seeing it as a gift and an opportunity to learn",mistralai/mistral-7b-chat
hellaswag.val.4666,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.8409,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,no_model_correct
hellaswag.val.5798,mistralai/mistral-7b-chat,A),mistralai/mistral-7b-chat
hellaswag.val.2555,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1791,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.7301,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.5604,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.5790,mistralai/mistral-7b-chat,A),mistralai/mistral-7b-chat
hellaswag.val.2697,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.4332,WizardLM/WizardLM-13B-V1.2,B) This is a sure sign that this is not a safe program to follow.,zero-one-ai/Yi-34B-Chat
hellaswag.val.697,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.3480,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
hellaswag.val.4855,mistralai/mistral-7b-chat,"B) [step] Gloves are great accessories when winter arrives. After you\'ve applied lotion, whether you are going out to work or to school; always wear gloves.

The correct model is B) because it",WizardLM/WizardLM-13B-V1.2
hellaswag.val.9913,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.312,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.6042,mistralai/mixtral-8x7b-chat,"B) [substeps] A marinade is a seasoned sauce that vegetables, meat or even tofu can be put in to add a lot of flavor to a meal. Marinades need to have a little salt",zero-one-ai/Yi-34B-Chat
hellaswag.val.8571,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.2255,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.678,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1535,mistralai/mixtral-8x7b-chat,C) meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.8156,mistralai/mistral-7b-chat,"B) [step] Once the water is boiled, transfer some of it into a bowl. [title] As fast as you can, get the cassava flour (garri) and pour it little-by-little",zero-one-ai/Yi-34B-Chat
hellaswag.val.2669,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.2975,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.5368,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.5149,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
hellaswag.val.4715,mistralai/mistral-7b-chat,"B) If you are disappointed, ask yourself what you hoped to achieve. Before you accept or control your emotions, you must first understand them.",claude-instant-v1
hellaswag.val.6240,mistralai/mistral-7b-chat,B) Use your preferred search engine to find available course outlines or ask other teachers you know that have taught the course. [substeps] Make sure that material you find online isn't licensed or you\'ll need to get permission to,zero-one-ai/Yi-34B-Chat
hellaswag.val.7141,gpt-4-1106-preview,"B) Often, the result is pressure to go with a brand-name, even when it is not cost-effective or the best choice. [substeps] Don't insist on a brand-name.",zero-one-ai/Yi-34B-Chat
hellaswag.val.7755,mistralai/mixtral-8x7b-chat,"C) Free radicals are responsible for aging, as well as one of the leading causes of cancer. [substeps] To incorporate vitamin e into your diet, eat foods like nuts and seeds, nut and seed",zero-one-ai/Yi-34B-Chat
hellaswag.val.9491,mistralai/mistral-7b-chat,A) Is your child into the arts or music? Is your child striving to get into a top college? Does your child love science? Identifying your child's interest will help you choose a school that matches those interests. [sub,mistralai/mistral-7b-chat
hellaswag.val.8893,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.8097,gpt-4-1106-preview,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.4408,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.5188,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.9961,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.5515,WizardLM/WizardLM-13B-V1.2,"B) Be sure to consult with a clergy member to discuss any possible rules in regards to music. [substeps] Even if you can\'t play particular songs during a service, you may be able to play them while people are entering/",claude-instant-v1
hellaswag.val.4243,mistralai/mixtral-8x7b-chat,B) [step] Young leaders need to develop self esteem in order to be effective. [title] Support your child as he or she chooses what types of activities to become involved in.,claude-instant-v1
hellaswag.val.9786,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.114,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.7241,WizardLM/WizardLM-13B-V1.2,"B) [substeps] Fingerling potatoes also work well for the recipe. [title] Season the water with salt and bring to a boil.

Explanation:
The correct choice is ""B"" because it",mistralai/mixtral-8x7b-chat
hellaswag.val.4972,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.3441,WizardLM/WizardLM-13B-V1.2,"B) [substeps] You can avoid places they're likely to hang out. If an annoying co-worker always eats lunch at noon, try eating lunch outside of the office or taking a later lunch.",zero-one-ai/Yi-34B-Chat
hellaswag.val.3889,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,no_model_correct
hellaswag.val.4009,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.2795,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.9818,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.5050,mistralai/mixtral-8x7b-chat,"B) Hair that is lacking protein goes into resting stage faster than hair rich in protein. [substeps] Chicken, eggs, and greek yogurt are great sources of protein.

Explanation:
The",WizardLM/WizardLM-13B-V1.2
hellaswag.val.856,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.9827,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.2722,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,gpt-4-1106-preview
hellaswag.val.1170,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,claude-instant-v1
hellaswag.val.4877,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.519,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
hellaswag.val.969,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.8660,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.607,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.2469,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.7963,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.9332,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,no_model_correct
hellaswag.val.9809,mistralai/mistral-7b-chat,C) [title] Click on a button you want to close. [step] You should see this button at the bottom right corner of the pop-up.,gpt-3.5-turbo-1106
hellaswag.val.2709,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.8132,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.3831,mistralai/mixtral-8x7b-chat,"C) Observe your child and try to figure out the triggers for certain behaviors. If a parent or guardian is aware of the child's triggers, they may be able to avoid it.

The correct model based on the given",mistralai/mixtral-8x7b-chat
hellaswag.val.8081,mistralai/mistral-7b-chat,"A) [substeps] Give her a lot of opportunities to move. Engage her in fun games that will prod her to use her neck, chest, arms, and legs.
Correct model: mistralai/mist",mistralai/mistral-7b-chat
hellaswag.val.7380,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.7247,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.7106,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.9914,mistralai/mistral-7b-chat,"B) [substeps] Most heaters are plugged into a wall with a cable. You may have to unscrew the cable or turn a knob near it to shut off the electricity.

The correct model is B)",zero-one-ai/Yi-34B-Chat
hellaswag.val.3954,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.76,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.8714,mistralai/mixtral-8x7b-chat,"C) [substeps] If you are selecting screen time choices for toddlers, lean towards those with an interactive element in which the child is being shown some visual or audio aspects, being given instructions, and then asked to do something as a",zero-one-ai/Yi-34B-Chat
hellaswag.val.9396,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.5350,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.7145,meta/code-llama-instruct-34b-chat,"B) Work your way down from your hair's natural part to the nape of your neck. [substeps] If necessary, you can use hair clips to hold the sections.

The correct model based on the given information is",claude-instant-v1
hellaswag.val.5061,gpt-4-1106-preview,"B) [substeps] Make sure that the flare jeans do not drag on the floor as this can make you look shorter rather than taller. [title] Go for high-wasted, form-fitting dresses.",zero-one-ai/Yi-34B-Chat
hellaswag.val.7404,gpt-4-1106-preview,D) gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
hellaswag.val.7970,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,claude-instant-v1
hellaswag.val.2275,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.7471,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.8689,gpt-4-1106-preview,mistralai/mistral-7b-chat,gpt-3.5-turbo-1106
hellaswag.val.4468,mistralai/mistral-7b-chat,"D) After your feet have soaked for the 10 minutes, use a pumice stone or foot file to remove the dead and dry skin. [substeps] Foot razors/shavers are available for purchase at many drug and",gpt-3.5-turbo-1106
hellaswag.val.9605,mistralai/mistral-7b-chat,"B) Before you go shopping, decide how much money you want to spend on a perfume. [substeps] If the perfume is a gift, consider both your personal finances and your relationship with the recipient of the gift.",WizardLM/WizardLM-13B-V1.2
hellaswag.val.9168,mistralai/mistral-7b-chat,"A) Cut the circle out; this becomes the template for the pig's head. Also make a small circle for the snout and cut this out too.

The correct model to route this prompt to is ""A"" because",mistralai/mistral-7b-chat
hellaswag.val.5867,gpt-4-1106-preview,"B) The key is picking pieces that make a statement while still being minimal, such as single stone in a clean setting dangling off a necklace or set in a ring. A single pearl on slim silver band can be",WizardLM/WizardLM-13B-V1.2
hellaswag.val.2002,mistralai/mixtral-8x7b-chat,"D) walk in the room front the right doorway and sits down at the table.

The correct model, based on the prompt provided, is the one that best matches the scenario described. The prompt talks about a boy walking into",mistralai/mixtral-8x7b-chat
hellaswag.val.9902,mistralai/mistral-7b-chat,"A) You should only remove the asbestos tile if it is damaged. To identify damage, look for: [substeps] Broken corners or pieces frayed edges deep cuts or scratches [title] Avoid busting",mistralai/mistral-7b-chat
hellaswag.val.1281,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8791,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.6927,mistralai/mistral-7b-chat,"C) Don't be afraid to give "" boring "" details, you never know what will be fascinating in 10 years. [title] Take a current photo of each family member, and one of the whole family.",claude-v1
hellaswag.val.3579,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.3361,gpt-4-1106-preview,A),zero-one-ai/Yi-34B-Chat
hellaswag.val.1316,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.4906,mistralai/mixtral-8x7b-chat,B) Spread the muffin mixture out from the inner rim of each cup and sprinkle the rim lightly with flour. [substeps] You can use a non-stick greasing spray made from butter or,zero-one-ai/Yi-34B-Chat
hellaswag.val.9443,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.8898,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.2915,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.7615,mistralai/mistral-7b-chat,"D) You can use this method to wipe up spills, as well as small stains. Wipe with clear water once the stain is up.

The correct model to route this prompt to, based on the given information,",zero-one-ai/Yi-34B-Chat
hellaswag.val.1772,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.4965,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.7253,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.2162,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.8175,mistralai/mistral-7b-chat,B) The cage must be at least 4 square feet for each guinea pig housed in it (the more the better) or at least 8 square feet for two. [substeps] Don't fall into the trap,meta/llama-2-70b-chat
hellaswag.val.1461,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.7101,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.7094,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.6880,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.7526,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.3883,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.1616,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
hellaswag.val.8909,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.614,mistralai/mistral-7b-chat,"B) shows a routine put to reggae music.

The correct model, based on the prompt provided, is likely to be the one that best matches the description of a dance team performing to reggae music. Since the prompt does",WizardLM/WizardLM-13B-V1.2
hellaswag.val.7099,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.3207,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,gpt-4-1106-preview
hellaswag.val.3409,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.7858,mistralai/mistral-7b-chat,"B) Apply a generous amount of olive or coconut oil to your hands. Then, rub in the oil well and let it dry.

The correct model is chosen based on the prompt's requirement for a model with",zero-one-ai/Yi-34B-Chat
hellaswag.val.6298,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.4683,mistralai/mistral-7b-chat,"B) [step] Look at the picture to guide you. Basically, place the dough in each hole of the muffin tin, and leave it open so that you can put the remaining ingredients into each dough circle.",mistralai/mixtral-8x7b-chat
hellaswag.val.883,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.3703,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.7600,mistralai/mixtral-8x7b-chat,"D) [title] Picture your root chakra, at the base of the spine. [step] This chakra is associated with health, constitution, and security.

The correct model is ""D"" because it directly addresses",mistralai/mixtral-8x7b-chat
hellaswag.val.2589,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.2978,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
hellaswag.val.2972,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
hellaswag.val.8193,mistralai/mixtral-8x7b-chat,"C) [title] Decide on the structure of your consulting business. [substeps] Choose among the following structures: one-on-one consulting, observational consulting and troubleshooting consulting.",zero-one-ai/Yi-34B-Chat
hellaswag.val.440,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.5509,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.8125,mistralai/mistral-7b-chat,"A) How you distract yourself will vary from person to person, so choose something you enjoy. [substeps] For example, instead of having dessert after dinner, go for a walk.

The correct model is ""A"" because",mistralai/mistral-7b-chat
hellaswag.val.5257,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.374,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
hellaswag.val.5562,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.8220,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.4018,gpt-4-1106-preview,"D) [title] Take the ferry to isla mujeres. [step] Originally, son's of local fisherman would take small launches over to the mainland and pick up visitors for their stay on the island.
g",mistralai/mixtral-8x7b-chat
hellaswag.val.9341,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.1847,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.308,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1063,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.7967,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.9851,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.4048,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.611,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.3173,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.6934,mistralai/mistral-7b-chat,B) Go over those goals and see how you are doing. Ask yourself what you want to improve and how you will improve it.,mistralai/mixtral-8x7b-chat
hellaswag.val.3904,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,claude-instant-v1
hellaswag.val.2064,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.2991,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.8183,mistralai/mistral-7b-chat,"B) [title] When fully melted, add flour and stir. [step] Do not pour the flour in one pile, or it will stick together.

The correct model is B) because it directly follows the",claude-instant-v1
hellaswag.val.2770,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.8319,mistralai/mixtral-8x7b-chat,"B) [substeps] For example, try something like polka dots, stripes, or plaid. Try to match the color when choosing a contrasting pattern.

Explanation:
The prompt is asking for advice on",zero-one-ai/Yi-34B-Chat
hellaswag.val.9546,mistralai/mistral-7b-chat,D,mistralai/mixtral-8x7b-chat
hellaswag.val.798,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,claude-v2
hellaswag.val.349,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
hellaswag.val.4522,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.9760,mistralai/mistral-7b-chat,"B) [substeps] If you're not sure what type of yoga you prefer, rent or borrow yoga videos to determine what you like, then look for studios in your area that offer that style. [title] Find a",zero-one-ai/Yi-34B-Chat
hellaswag.val.6591,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.7221,mistralai/mistral-7b-chat,"B) When you shower, rinse your hair well with warm water and then dry your hair completely. Girls who aren't clean want to smell and want to feel good, so keeping your hair clean is key.

The correct",zero-one-ai/Yi-34B-Chat
hellaswag.val.2928,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.7130,mistralai/mistral-7b-chat,"C) [step] If they are very neutral in your family, this may help diffuse the situation and minimize a potentially confrontational discussion. [title] Offer to set up a meeting with an impartial neutral friend and probably the medi",claude-instant-v1
hellaswag.val.863,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
